#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
76 0.894054 7.47625 335.14 2.92874 4.54751 0.936189 3.42668e+08 1.33317e+09 2.11513e+07 1.32853e+06 278629 272091 1.42299e+07 0.00381059 3.32148e+13 0 0 16279.6 716178 0.067195 2.95607 0.00898779 0.0088204 11.75
77 0.936189 7.44665 321.472 2.90034 4.54631 0.980311 3.74711e+08 1.41857e+09 2.31294e+07 1.46444e+06 266954 278176 1.4949e+07 0.00446208 3.2929e+13 0 0 17764.9 755488 0.0668737 2.84394 0.00898037 0.00884664 11.75
78 0.980311 7.41597 308.032 2.87092 4.54506 1.02651 4.09699e+08 1.50829e+09 2.52895e+07 1.6139e+06 255700 284347 1.57002e+07 0.00530137 3.26324e+13 0 0 19381.9 796023 0.0665409 2.73287 0.00897265 0.00887202 11.75
79 1.02651 7.3842 294.835 2.84047 4.54373 1.07489 4.47897e+08 1.60245e+09 2.76479e+07 1.77824e+06 244853 290603 1.64847e+07 0.00611908 3.23248e+13 0 0 21141.8 837730 0.0661965 2.623 0.00896461 0.00889649 11.75
80 1.07489 7.35131 281.891 2.80896 4.54234 1.12555 4.89592e+08 1.70117e+09 3.02223e+07 1.95886e+06 234402 296940 1.73036e+07 0.00705883 3.20058e+13 0 0 23056.7 880545 0.0658402 2.51446 0.00895626 0.00891999 11.75
81 1.12555 7.31727 269.211 2.77639 4.54088 1.17859 5.35093e+08 1.80454e+09 3.30319e+07 2.15734e+06 224332 303359 1.8158e+07 0.00813806 3.16753e+13 0 0 25139.7 924391 0.0654717 2.4074 0.00894757 0.00894244 11.75
82 1.17859 7.28207 256.807 2.74273 4.53934 1.23414 5.84739e+08 1.91266e+09 3.60979e+07 2.37536e+06 214633 309856 1.9049e+07 0.00937671 3.13328e+13 0 0 27404.8 969182 0.065091 2.30196 0.00893853 0.00896381 11.75
83 1.23414 7.24569 244.687 2.70796 4.53773 1.2923 6.38894e+08 2.02562e+09 3.94428e+07 2.6148e+06 205291 316428 1.99777e+07 0.0108974 3.09783e+13 0 0 29867.3 1.01482e+06 0.0646977 2.19827 0.00892914 0.00898401 11.75
84 1.2923 7.2081 232.862 2.67207 4.53603 1.35321 6.97955e+08 2.14349e+09 4.30914e+07 2.87766e+06 196296 323075 2.09453e+07 0.0121301 3.06114e+13 0 0 32543.3 1.06119e+06 0.0642918 2.09645 0.00891937 0.009003 11.75
85 1.35321 7.16931 221.338 2.63506 4.53425 1.41698 7.62351e+08 2.26634e+09 4.70705e+07 3.16615e+06 187636 329792 2.13728e+07 0.013498 3.0232e+13 0 0 35450.6 1.10816e+06 0.063873 1.99662 0.00890922 0.00902071 11.75
86 1.41698 7.12928 210.123 2.59691 4.53238 1.48376 8.32546e+08 2.39421e+09 5.14091e+07 3.48267e+06 179301 336576 2.10796e+07 0.0150153 2.98397e+13 0 0 38608.1 1.1556e+06 0.0634412 1.8989 0.00889868 0.00903709 11.75
87 1.48376 7.08802 199.223 2.55761 4.53042 1.55369 9.09043e+08 2.52715e+09 5.61388e+07 3.82982e+06 171279 343425 2.07904e+07 0.0166978 2.94345e+13 0 0 42036.1 1.20335e+06 0.0629964 1.80338 0.00888773 0.00905208 11.75
88 1.55369 7.04551 188.644 2.51715 4.52836 1.62691 9.92385e+08 2.66517e+09 6.12937e+07 4.21044e+06 163562 350335 2.05051e+07 0.0185625 2.90162e+13 0 0 45756.6 1.25126e+06 0.0625384 1.71018 0.00887635 0.00906561 11.75
89 1.62691 7.00175 178.393 2.47554 4.52621 1.70358 1.08316e+09 2.80828e+09 6.69108e+07 4.62763e+06 156138 357302 1.99522e+07 0.0209091 2.85845e+13 0 0 49793.1 1.29915e+06 0.0620673 1.61939 0.00886454 0.00907766 11.75
90 1.70358 6.95674 168.472 2.43278 4.52395 1.78387 1.182e+09 2.95648e+09 7.30302e+07 5.08471e+06 148999 364322 2.00651e+07 0.0227803 2.81395e+13 0 0 54171 1.34683e+06 0.0615829 1.5311 0.00885228 0.00908817 11.75
91 1.78387 6.91047 158.884 2.38888 4.52159 1.86794 1.28959e+09 3.10973e+09 7.96955e+07 5.58534e+06 142135 371390 2.01737e+07 0.0248161 2.76811e+13 0 0 58917.5 1.39409e+06 0.0610854 1.44539 0.00883955 0.00909709 11.75
92 1.86794 6.86296 149.631 2.34383 4.51913 1.95598 1.40667e+09 3.26797e+09 8.69535e+07 6.13346e+06 135538 378503 2.02779e+07 0.0270304 2.72091e+13 0 0 64061.7 1.44072e+06 0.0605748 1.3623 0.00882634 0.00910437 11.75
93 1.95598 6.81421 140.715 2.29765 4.51655 2.04816 1.53403e+09 3.43114e+09 9.48552e+07 6.73335e+06 129198 385655 2.03776e+07 0.0294386 2.67235e+13 0 0 69635 1.48649e+06 0.0600511 1.2819 0.00881263 0.00910996 11.75
94 2.04816 6.76424 132.134 2.25037 4.51387 2.14469 1.67254e+09 3.59915e+09 1.03456e+08 7.38964e+06 123107 392840 2.04724e+07 0.0320573 2.62245e+13 0 0 75671.1 1.53116e+06 0.0595146 1.20425 0.00879842 0.00911381 11.75
95 2.14469 6.71306 123.889 2.20199 4.51107 2.24576 1.8231e+09 3.77187e+09 1.12815e+08 8.10736e+06 117256 400055 2.08556e+07 0.0344135 2.5712e+13 0 0 82206 1.57448e+06 0.0589653 1.12936 0.00878367 0.00911587 11.75
96 2.24576 6.66071 115.979 2.15255 4.50816 2.3516 1.98672e+09 3.94916e+09 1.22997e+08 8.89193e+06 111639 407292 2.12441e+07 0.0369312 2.51861e+13 0 0 89278.5 1.61619e+06 0.0584037 1.05727 0.00876839 0.0091161 11.75
97 2.3516 6.60721 108.4 2.10207 4.50513 2.46243 2.16445e+09 4.13085e+09 1.34071e+08 9.74923e+06 106247 414546 2.16292e+07 0.0396362 2.46472e+13 0 0 96930.2 1.65601e+06 0.0578299 0.988001 0.00875255 0.00911441 11.75
98 2.46243 6.55259 101.15 2.0506 4.50199 2.57848 2.35743e+09 4.31675e+09 1.46114e+08 1.06856e+07 101073 421811 2.20101e+07 0.042543 2.40953e+13 0 0 105206 1.69367e+06 0.0572444 0.921555 0.00873614 0.00911077 11.75
99 2.57848 6.4969 94.2248 1.99818 4.49873 2.7 2.5669e+09 4.50662e+09 1.59206e+08 1.17079e+07 96108.9 429080 2.23861e+07 0.0456669 2.35308e+13 0 0 114153 1.72885e+06 0.0566475 0.857926 0.00871915 0.0091051 11.75
100 2.7 6.44019 87.6172 1.94484 4.49535 2.82725 2.79416e+09 4.70022e+09 1.73436e+08 1.28235e+07 91348.7 436345 2.27564e+07 0.0490247 2.29539e+13 0 0 123823 1.76122e+06 0.0560397 0.797087 0.00870156 0.00909738 11.75
101 2.82725 6.3825 81.3164 1.89065 4.49186 2.96049 3.04061e+09 4.89723e+09 1.88899e+08 1.40404e+07 86785.1 443601 2.31204e+07 0.052634 2.23652e+13 0 0 134272 1.79044e+06 0.0554216 0.739013 0.00868336 0.00908812 11.75
102 2.96049 6.3239 75.3408 1.83566 4.48825 3.10001 3.30776e+09 5.09737e+09 2.05698e+08 1.53672e+07 82411.6 450839 2.34772e+07 0.0565142 2.17651e+13 0 0 145558 1.81677e+06 0.0547937 0.683902 0.00866454 0.00907744 11.75
103 3.10001 6.26445 69.6843 1.77994 4.48452 3.24611 3.59721e+09 5.30034e+09 2.23945e+08 1.68132e+07 78221.8 458051 2.38262e+07 0.060686 2.11542e+13 0 0 157747 1.84e+06 0.0541569 0.631702 0.00864511 0.0090652 11.75
104 3.24611 6.20422 64.3379 1.72355 4.48067 3.3991 3.91066e+09 5.50582e+09 2.4376e+08 1.83881e+07 74209.3 465230 2.41663e+07 0.0651724 2.05331e+13 0 0 170906 1.85987e+06 0.0535119 0.582338 0.00862507 0.00905124 11.75
105 3.3991 6.14328 59.2926 1.66658 4.4767 3.55929 4.24993e+09 5.71346e+09 2.65274e+08 2.01028e+07 70368.2 472367 2.4497e+07 0.069997 1.99026e+13 0 0 185109 1.8761e+06 0.0528594 0.535735 0.00860442 0.00903545 11.75
106 3.55929 6.0817 54.539 1.6091 4.4726 3.72704 4.61696e+09 5.92288e+09 2.88626e+08 2.19688e+07 66692.6 479454 2.48173e+07 0.0751863 1.92632e+13 0 0 200438 1.88845e+06 0.0522002 0.491812 0.00858317 0.00901763 11.75
107 3.72704 6.01958 50.0676 1.55119 4.46839 3.90269 5.01381e+09 6.13368e+09 3.1397e+08 2.39982e+07 63176.7 486482 2.51263e+07 0.0807688 1.8616e+13 0 0 216977 1.89666e+06 0.0515355 0.450488 0.00856131 0.0089976 11.75
108 3.90269 5.95701 45.8688 1.49294 4.46407 4.08662 5.44267e+09 6.34543e+09 3.4147e+08 2.62043e+07 59815.2 493442 2.54234e+07 0.0867747 1.79617e+13 0 0 234820 1.90049e+06 0.050866 0.411679 0.00853885 0.00897515 11.75
109 4.08662 5.89408 41.9328 1.43445 4.45963 4.27921 5.90584e+09 6.55768e+09 3.71305e+08 2.86012e+07 56602.4 500325 2.57076e+07 0.093237 1.73014e+13 0 0 254067 1.8997e+06 0.0501929 0.3753 0.00851582 0.00895004 11.75
110 4.27921 5.8309 38.2499 1.37582 4.45508 4.48088 6.40578e+09 6.76998e+09 4.03667e+08 3.1204e+07 53533.3 507121 2.54123e+07 0.102422 1.66361e+13 0 0 274829 1.89408e+06 0.0495173 0.341265 0.00849221 0.00892199 11.75
111 4.48088 5.76759 34.8101 1.31716 4.45043 4.69206 6.94509e+09 6.98182e+09 4.38767e+08 3.40288e+07 50602.8 513821 2.53281e+07 0.111529 1.59671e+13 0 0 297224 1.88342e+06 0.0488402 0.309486 0.00846806 0.00889068 11.75
112 4.69206 5.70425 31.6035 1.25857 4.44568 4.91319 7.52648e+09 7.1927e+09 4.7683e+08 3.70929e+07 47805.9 520415 2.52368e+07 0.121412 1.52954e+13 0 0 321382 1.86753e+06 0.0481631 0.279872 0.00844337 0.00885574 11.75
113 4.91319 5.64101 28.6203 1.20016 4.44085 5.14474 8.15285e+09 7.4021e+09 5.18103e+08 4.04145e+07 45137.9 526894 2.51381e+07 0.132137 1.46224e+13 0 0 347442 1.84624e+06 0.0474871 0.252337 0.00841818 0.00881674 11.75
114 5.14474 5.578 25.8506 1.14206 4.43594 5.38721 8.82722e+09 7.60949e+09 5.62852e+08 4.40134e+07 42594 533246 2.5032e+07 0.14377 1.39495e+13 0 0 375558 1.81942e+06 0.0468134 0.226792 0.00839252 0.00877317 11.75
115 5.38721 5.51534 23.2848 1.08438 4.43096 5.6411 9.55278e+09 7.81431e+09 6.11367e+08 4.79102e+07 40169.8 539463 2.49186e+07 0.156384 1.3278e+13 0 0 405899 1.78696e+06 0.0461436 0.203146 0.00836641 0.00872441 11.75
116 5.6411 5.45317 20.913 1.02724 4.42593 5.90696 1.03329e+10 8.01602e+09 6.63964e+08 5.21273e+07 37860.8 545534 2.47977e+07 0.170057 1.26094e+13 0 0 438649 1.74873e+06 0.045479 0.181308 0.00833991 0.00866964 11.75
117 5.90696 5.39162 18.7255 0.970769 4.42085 6.18534 1.1171e+10 8.21405e+09 7.20983e+08 5.6688e+07 35662.8 551450 2.46694e+07 0.184873 1.19452e+13 0 0 474009 1.70463e+06 0.0448208 0.161185 0.00831305 0.00860778 11.75
118 6.18534 5.33081 16.7127 0.915071 4.41573 6.47685 1.20707e+10 8.40785e+09 7.82799e+08 6.16173e+07 33571.6 557199 2.45336e+07 0.200921 1.12869e+13 0 0 512201 1.65453e+06 0.0441707 0.142682 0.00828592 0.0085373 11.75
119 6.47685 5.27079 14.8651 0.860252 4.41054 6.78209 1.3036e+10 8.59686e+09 8.49816e+08 6.69417e+07 31583.2 562772 2.43718e+07 0.218466 1.06358e+13 0 0 553469 1.59818e+06 0.0435298 0.125695 0.00825869 0.00845571 11.75
120 6.78209 5.21147 13.1725 0.806394 4.40508 7.10172 1.40706e+10 8.7805e+09 9.22471e+08 7.26892e+07 29693.6 568160 2.39916e+07 0.239563 9.99334e+12 0 0 598087 1.53505e+06 0.0429001 0.110107 0.00823185 0.00835885 11.75
121 7.10172 5.15244 11.6244 0.753678 4.39876 7.43642 1.51788e+10 8.9582e+09 1.00123e+09 7.88894e+07 27899 573352 2.36195e+07 0.262503 9.36249e+12 0 0 646403 1.46396e+06 0.042286 0.0957683 0.00820699 0.00823857 11.75
122 7.43642 5.095 10.2088 0.703428 4.39157 7.78689 1.63648e+10 9.12931e+09 1.08663e+09 8.55735e+07 26195.7 578339 2.3255e+07 0.287428 8.75939e+12 0 0 699003 1.38292e+06 0.0417035 0.0825068 0.00818518 0.00808196 11.75
123 7.78689 5.05503 8.9141 0.659914 4.39512 8.15387 1.76331e+10 9.29314e+09 1.17954e+09 9.27746e+07 24580.1 583112 2.28984e+07 0.314482 8.22454e+12 0 0 756453 1.29104e+06 0.04116 0.070248 0.00814238 0.00788054 11.75
124 8.15387 5.05751 7.73284 0.618226 4.43928 8.53815 1.8988e+10 9.44896e+09 1.28145e+09 1.00527e+08 23048.7 587660 2.25491e+07 0.343822 7.67179e+12 0 0 815989 1.19023e+06 0.0404928 0.0590641 0.00800647 0.00763808 11.75
125 8.53815 4.9977 6.67903 0.532779 4.46492 8.94054 2.04345e+10 9.59654e+09 1.39188e+09 1.08869e+08 21598 591976 2.22072e+07 0.375608 6.60587e+12 0 0 870168 1.08468e+06 0.0393819 0.0490902 0.00788 0.0073499 11.75
126 8.94054 4.47738 5.81653 0.370947 4.10643 9.36189 2.19771e+10 9.73746e+09 1.50035e+09 1.17837e+08 20224.7 596051 2.18724e+07 0.410016 4.84256e+12 0 0 933052 980399 0.0385123 0.0404665 0.00860153 0.00695717 11.75
127 9.36189 3.3618 5.20378 0.306655 3.05515 9.80311 2.3621e+10 9.8757e+09 1.58966e+09 1.27472e+08 18925.6 599877 2.15447e+07 0.447223 4.72797e+12 0 0 1.10493e+06 866598 0.0415937 0.032622 0.0123724 0.00626891 11.75
128 9.80311 11.9528 3.21587 6.55307 5.39971 10.2651 2.5371e+10 9.96937e+09 1.93782e+09 1.37817e+08 17697.6 603446 2.1224e+07 0.48742 6.27375e+13 0 0 2.74426e+06 299040 0.0942147 0.0102665 0.00788224 0.00319245 11.75
129 10.2651 29.2853 0.224709 0 29.2853 10.7489 2.72324e+10 9.97655e+09 2.87313e+09 1.48916e+08 16537.6 606750 2.091e+07 0.530803 0 0 0 683641 0 0.0214053 0 0.000730924 0 11.75
130 10.7489 25.1596 0 0 25.1596 11.2555 2.92103e+10 9.97655e+09 3.7542e+09 1.60816e+08 15442.6 609784 2.06025e+07 0.577584 0 0 0 644413 0 0.0184017 0 0.000731398 nan 11.75
131 11.2555 21.5188 0 0 21.5188 11.7859 3.13101e+10 9.97655e+09 4.58047e+09 1.73565e+08 14409.8 612540 2.03015e+07 0.627981 0 0 0 604606 0 0.0157459 0 0.000731724 nan 11.75
132 11.7859 18.3192 0 0 18.3192 12.3414 3.3537e+10 9.97655e+09 5.35176e+09 1.87214e+08 13436.4 615013 2.00068e+07 0.682214 0 0 0 564511 0 0.013408 0 0.000731911 nan 11.75
133 12.3414 15.5195 0 0 15.5195 12.923 3.58965e+10 9.97655e+09 6.06821e+09 2.01816e+08 12519.7 617199 1.97183e+07 0.740525 0 0 0 524416 0 0.0113598 0 0.000731966 nan 11.75
134 12.923 13.0809 0 0 13.0809 13.5321 3.83939e+10 9.97655e+09 6.73034e+09 2.17426e+08 11657.1 619091 1.94358e+07 0.803158 0 0 0 484612 0 0.00957387 0 0.000731898 nan 11.75
135 13.5321 10.9669 0 0 10.9669 14.1698 4.10346e+10 9.97655e+09 7.33902e+09 2.34101e+08 10845.9 620688 1.91593e+07 0.870366 0 0 0 445380 0 0.00802461 0 0.000731714 nan 11.75
136 14.1698 9.14343 0 0 9.14343 14.8376 4.38241e+10 9.97655e+09 7.89545e+09 2.51902e+08 10083.9 621985 1.88885e+07 0.942419 0 0 0 406991 0 0.00668773 0 0.000731425 nan 11.75
137 14.8376 7.57889 0 0 7.57889 15.5369 4.67677e+10 9.97655e+09 8.40118e+09 2.7089e+08 9368.47 622981 1.86234e+07 1.01959 0 0 0 369702 0 0.00554045 0 0.000731037 nan 11.75
138 15.5369 6.24389 0 0 6.24389 16.2691 4.98706e+10 9.97655e+09 8.85801e+09 2.9113e+08 8697.45 623673 1.83639e+07 1.10216 0 0 0 333747 0 0.00456154 0 0.00073056 nan 11.75
139 16.2691 5.11136 0 0 5.11136 17.0358 5.31382e+10 9.97655e+09 9.26807e+09 3.12688e+08 8068.59 624061 1.81096e+07 1.19043 0 0 0 299342 0 0.0037313 0 0.000730003 nan 11.75
140 17.0358 4.15642 0 0 4.15642 17.8387 5.65755e+10 9.97655e+09 9.63369e+09 3.35634e+08 7479.72 624145 1.78607e+07 1.2847 0 0 0 266671 0 0.00303158 0 0.000729372 nan 11.75
141 17.8387 3.35637 0 0 3.35637 18.6794 6.01875e+10 9.97655e+09 9.95741e+09 3.60039e+08 6928.78 623926 1.76169e+07 1.3853 0 0 0 235891 0 0.00244571 0 0.000728677 nan 11.75
142 18.6794 2.69057 0 0 2.69057 19.5598 6.39792e+10 9.97655e+09 1.0242e+10 3.85976e+08 6413.75 623405 1.7378e+07 1.49254 0 0 0 207128 0 0.00195854 0 0.000727926 nan 11.75
143 19.5598 2.14041 0 0 2.14041 20.4816 6.79553e+10 9.97655e+09 1.04902e+10 4.13523e+08 5932.72 622584 1.71441e+07 1.60677 0 0 0 180473 0 0.00155634 0 0.000727125 nan 11.75
144 20.4816 1.68915 0 0 1.68915 21.4469 7.21202e+10 9.97655e+09 1.07049e+10 4.42758e+08 5483.82 621467 1.6915e+07 1.72833 0 0 0 155984 0 0.0012268 0 0.000726282 nan 11.75
145 21.4469 1.32189 0 0 1.32189 22.4576 7.64785e+10 9.97655e+09 1.08892e+10 4.73762e+08 5065.28 620056 1.66905e+07 1.85759 0 0 0 133685 0 0.000958904 0 0.000725404 nan 11.75
146 22.4576 1.02543 0 0 1.02543 23.516 8.10341e+10 9.97655e+09 1.1046e+10 5.06619e+08 4675.38 618358 1.64705e+07 1.99492 0 0 0 113566 0 0.000742921 0 0.000724497 nan 11.75
147 23.516 0.788169 0 0 0.788169 24.6243 8.5791e+10 9.97655e+09 1.11781e+10 5.41416e+08 4312.48 616378 1.6255e+07 2.1407 0 0 0 95588.3 0 0.000570293 0 0.000723568 nan 11.75
148 24.6243 0.599992 0 0 0.599992 25.7848 9.0753e+10 9.97655e+09 1.12883e+10 5.78242e+08 3975 614120 1.60436e+07 2.29535 0 0 0 79682.5 0 0.000433567 0 0.000722621 nan 11.75
149 25.7848 0.452154 0 0 0.452154 27 9.59232e+10 9.97655e+09 1.13795e+10 6.17188e+08 3661.43 611594 1.58366e+07 2.45926 0 0 0 65754.8 0 0.000326303 0 0.000721663 nan 11.75
150 27 0.337158 0 0 0.337158 28.2725 1.01305e+11 9.97655e+09 1.1454e+10 6.5835e+08 3370.34 608805 1.56336e+07 2.63288 0 0 0 53689.9 0 0.000242989 0 0.000720697 nan 11.75
151 28.2725 0.248638 0 0 0.248638 29.6049 1.06901e+11 9.97655e+09 1.15142e+10 7.01823e+08 3100.35 605762 1.54346e+07 2.81664 0 0 0 43355.4 0 0.000178952 0 0.000719729 nan 11.75
152 29.6049 0.181242 0 0 0.181242 31.0001 1.12714e+11 9.97655e+09 1.15623e+10 7.47709e+08 2850.13 602475 1.52394e+07 3.01102 0 0 0 34606.1 0 0.00013027 0 0.000718763 nan 11.75
153 31.0001 0.130518 0 0 0.130518 32.4611 1.18746e+11 9.97655e+09 1.16004e+10 7.96111e+08 2618.45 598952 1.50479e+07 3.2165 0 0 0 27288.6 0 9.36859e-05 0 0.000717802 nan 11.75
154 32.4611 0.0927996 0 0 0.0927996 33.991 1.24999e+11 9.97655e+09 1.163e+10 8.47134e+08 2404.11 595203 1.486e+07 3.4336 0 0 0 21246.1 0 6.65233e-05 0 0.000716849 nan 11.75
155 33.991 0.0651065 0 0 0.0651065 35.5929 1.31475e+11 9.97655e+09 1.16528e+10 9.00889e+08 2205.98 591240 1.46758e+07 3.66283 0 0 0 16322.5 0 4.66102e-05 0 0.000715907 nan 11.75
156 35.5929 0.045043 0 0 0.045043 37.2704 1.38174e+11 9.97655e+09 1.16701e+10 9.57488e+08 2022.99 587072 1.44949e+07 3.90475 0 0 0 12366 0 3.22049e-05 0 0.00071498 nan 11.75
157 37.2704 0.0307091 0 0 0.0307091 39.0269 1.45098e+11 9.97655e+09 1.1683e+10 1.01705e+09 1854.12 582713 1.43174e+07 4.15996 0 0 0 9232.39 0 2.19284e-05 0 0.00071407 nan 11.75
158 39.0269 0.0206176 0 0 0.0206176 40.8662 1.52248e+11 9.97655e+09 1.16925e+10 1.07969e+09 1698.41 578172 1.4143e+07 4.4291 0 0 0 6788 0 1.4704e-05 0 0.000713178 nan 11.75
159 40.8662 0.0136214 0 0 0.0136214 42.7921 1.59623e+11 9.97655e+09 1.16994e+10 1.14554e+09 1554.95 573464 1.39718e+07 4.71279 0 0 0 4911.28 0 9.70261e-06 0 0.000712307 nan 11.75
160 42.7921 0.00884883 0 0 0.00884883 44.8088 1.67224e+11 9.97655e+09 1.17043e+10 1.21472e+09 1422.87 568599 1.38036e+07 5.01175 0 0 0 3494.15 0 6.29556e-06 0 0.000711457 nan 11.75
161 44.8088 0.00564782 0 0 0.00564782 46.9206 1.75051e+11 9.97655e+09 1.17078e+10 1.28736e+09 1301.38 563592 1.36383e+07 5.32671 0 0 0 2442.48 0 4.01352e-06 0 0.000710632 nan 11.75
162 46.9206 0.00353867 0 0 0.00353867 49.1319 1.83102e+11 9.97655e+09 1.17101e+10 1.36362e+09 1189.7 558454 1.33827e+07 5.69784 0 0 0 1676.11 0 2.51186e-06 0 0.000709831 nan 11.75
163 49.1319 0.00217461 0 0 0.00217461 51.4474 1.91376e+11 9.97655e+09 1.17117e+10 1.44362e+09 1087.13 553200 1.30996e+07 6.10712 0 0 0 1128.15 0 1.54192e-06 0 0.000709055 nan 11.75
164 51.4474 0.00130949 0 0 0.00130949 53.8721 1.99873e+11 9.97655e+09 1.17128e+10 1.52752e+09 992.979 547842 1.28197e+07 6.54452 0 0 0 744.1 0 9.27523e-07 0 0.000708307 nan 11.75
165 53.8721 0.000771942 0 0 0.000771942 56.411 2.08591e+11 9.97655e+09 1.17135e+10 1.61547e+09 906.629 542395 1.25431e+07 7.01195 0 0 0 480.474 0 5.46215e-07 0 0.000707585 nan 11.75
166 56.411 0.000445026 0 0 0.000445026 59.0696 2.17528e+11 9.97655e+09 1.17139e+10 1.70763e+09 827.486 536870 1.22701e+07 7.51151 0 0 0 303.42 0 3.14585e-07 0 0.000706891 nan 11.75
167 59.0696 0.000250636 0 0 0.000250636 61.8534 2.26683e+11 9.97655e+09 1.17142e+10 1.80419e+09 754.996 531282 1.20009e+07 8.04537 0 0 0 187.195 0 1.77006e-07 0 0.000706226 nan 11.75
168 61.8534 0.000137745 0 0 0.000137745 64.7685 2.36052e+11 9.97655e+09 1.17143e+10 1.9053e+09 688.645 525645 1.17357e+07 8.61594 0 0 0 112.703 0 9.71916e-08 0 0.000705589 nan 11.75
169 64.7685 7.3787e-05 0 0 7.3787e-05 67.8209 2.45633e+11 9.97655e+09 1.17144e+10 2.01116e+09 627.951 519971 1.14746e+07 9.22576 0 0 0 66.1399 0 5.20184e-08 0 0.000704981 nan 11.75
170 67.8209 3.84789e-05 0 0 3.84789e-05 71.0172 2.55424e+11 9.97655e+09 1.17145e+10 2.12197e+09 572.465 514274 1.12179e+07 9.87764 0 0 0 37.7876 0 2.71045e-08 0 0.000704401 nan 11.75
171 71.0172 1.95097e-05 0 0 1.95097e-05 74.3642 2.65421e+11 9.97655e+09 1.17145e+10 2.23793e+09 521.771 508568 1.09657e+07 10.5745 0 0 0 20.9912 0 1.37319e-08 0 0.00070385 nan 11.75
172 74.3642 9.60465e-06 0 0 9.60465e-06 77.8689 2.75621e+11 9.97655e+09 1.17145e+10 2.35925e+09 475.48 502864 1.0718e+07 11.3197 0 0 0 11.3226 0 6.75522e-09 0 0.000703328 nan 11.75
173 77.8689 4.58468e-06 0 0 4.58468e-06 81.5387 2.86022e+11 9.97655e+09 1.17145e+10 2.48617e+09 433.234 497176 1.04985e+07 12.0895 0 0 0 5.92201 0 3.22228e-09 0 0.000702835 nan 11.75
174 81.5387 2.11883e-06 0 0 2.11883e-06 85.3815 2.96619e+11 9.97655e+09 1.17145e+10 2.61894e+09 394.698 491517 1.01433e+07 13.0889 0 0 0 2.99895 0 1.4882e-09 0 0.00070237 nan 11.75
175 85.3815 9.46624e-07 0 0 9.46624e-07 89.4054 3.0741e+11 9.97655e+09 1.17145e+10 2.7578e+09 359.564 485899 9.79924e+06 14.171 0 0 0 1.46818 0 6.64466e-10 0 0.000701932 nan 11.75
176 89.4054 4.08181e-07 0 0 4.08181e-07 93.6189 3.1839e+11 9.97655e+09 1.17145e+10 2.90304e+09 327.546 480334 9.46644e+06 15.3427 0 0 0 0.693748 0 2.86349e-10 0 0.000701523 nan 11.75
177 93.6189 1.69587e-07 0 0 1.69587e-07 98.0311 3.29555e+11 9.97655e+09 1.17145e+10 3.05495e+09 298.38 474835 9.14504e+06 16.6112 0 0 0 0.315867 0 1.18905e-10 0 0.000701141 nan 11.75
178 98.0311 6.77691e-08 0 0 6.77691e-08 102.651 3.40902e+11 9.97655e+09 1.17145e+10 3.21384e+09 271.824 469411 8.83499e+06 17.9844 0 0 0 0.138332 0 4.74917e-11 0 0.000700787 nan 11.75
179 102.651 2.59997e-08 0 0 2.59997e-08 107.489 3.52426e+11 9.97655e+09 1.17145e+10 3.38005e+09 247.652 464077 8.5363e+06 19.4709 0 0 0 0.0581644 0 1.82117e-11 0 0.000700459 nan 11.75
180 107.489 9.55793e-09 0 0 9.55793e-09 112.555 3.64124e+11 9.97655e+09 1.17145e+10 3.55394e+09 225.657 458841 8.24898e+06 21.0797 0 0 0 0.0234351 0 6.69206e-12 0 0.000700158 nan 11.75
181 112.555 3.36001e-09 0 0 3.36001e-09 117.859 3.75991e+11 9.97655e+09 1.17145e+10 3.73589e+09 205.651 453715 7.97295e+06 22.8206 0 0 0 0.00902968 0 2.35161e-12 0 0.000699882 nan 11.75
182 117.859 1.12714e-09 0 0 1.12714e-09 123.414 3.88023e+11 9.97655e+09 1.17145e+10 3.92631e+09 187.458 448710 7.70809e+06 24.7043 0 0 0 0.00332014 0 7.88586e-13 0 0.000699633 nan 11.75
183 123.414 3.60011e-10 0 0 3.60011e-10 129.23 4.00217e+11 9.97655e+09 1.17145e+10 4.12565e+09 170.918 443835 7.4543e+06 26.7422 0 0 0 0.0011624 0 2.51795e-13 0 0.000699409 nan 11.75
184 129.23 1.0923e-10 0 0 1.0923e-10 135.321 4.12567e+11 9.97655e+09 1.17145e+10 4.3344e+09 155.884 439100 7.21148e+06 28.9463 0 0 0 0.000386597 0 7.63751e-14 0 0.00069921 nan 11.75
185 135.321 3.14056e-11 0 0 3.14056e-11 141.698 4.2507e+11 9.97655e+09 1.17145e+10 4.55307e+09 142.222 434516 6.97941e+06 31.3302 0 0 0 0.000121847 0 2.19537e-14 0 0.000699036 nan 11.75
186 141.698 8.53495e-12 0 0 8.53495e-12 148.376 4.37721e+11 9.97655e+09 1.17145e+10 4.78221e+09 129.807 430091 6.758e+06 33.9074 0 0 0 3.63007e-05 0 5.96497e-15 0 0.000698887 nan 11.75
